Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
El Salvador,SLV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.326589697,0.590159512,0.522267583,0.41599645,1.206569501,0.695284764,0.556634058,0.633660114,0.746812619,-0.287558762,0.16452339,-0.166414514,-0.029418781,0.800833277,0.337549664,0.32628414,0.639867088,0.462854674,0.404784863,0.328437623,0.039403331,0.479414651,0.263348136,0.24597877,,0.426333155,,0.577629027,10.08244914,1.912409009,1.471370927,2.270704149,3.711251875,1.066151837,2.646812423,3.477616002,1.507072861,9.114347436,5.020601116,2.094863995,-0.613406193,0.603930847,2.011239459,1.114908573,2.240895136,2.109978045,1.981980316,2.016884515,1.586204787,2.588749059,1.513912807,
San Marino,SMR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.394916265,0.513435796,1.079285676,0.11833656,0.149707824,1.658577216,0.272521482,1.560522791,0.053098655,0.00169371,-0.004970239,0.01573424,-0.098138016,-1.121404099,-1.895200214,-0.081012809,0.328919539,6.371604632,-4.178981433,-3.767874866,0.609567099,,,,,,,,,,,,,,,,,,,,,,,5.639965994,5.197177819,5.682924977,5.967586803,6.578712783,6.973551597,6.901689959,6.661607937,
Serbia,SRB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24575211,7.770588521,6.485914487,4.048952251,10.00957894,2.944728135,4.255252978,4.248715325,5.908669981,5.787814312,6.55200965,8.040763794,8.286467411,6.535643779,
Sub-Saharan Africa (excluding high income),SSA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.276969295,1.266311047,0.951017,0.814711777,1.171836575,0.859862269,0.680692492,0.438117956,0.45384724,0.356299883,0.063451634,0.335107458,0.424364205,0.283479171,0.361420365,0.403199049,0.243386524,0.454834697,0.391481985,0.737347488,0.248931805,0.536798325,0.535052999,0.801498023,1.10531464,0.963366651,0.873388431,1.774628348,1.488669519,2.128169863,1.643983655,3.844258703,2.491754025,2.512298836,1.850225852,2.411522392,1.698732775,2.609011136,3.068173685,3.006002832,2.27136977,2.587990311,2.646449657,2.254444875,2.366261598,2.634359449,1.94782763,1.621904074,1.661035299,1.517196467,1.360647113,
South Sudan,SSD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.349372464,-4.303591748,0.007418779,0.001250229,,,,,,
Sub-Saharan Africa,SSF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.280258644,1.268935011,0.952549444,0.820986829,1.172902535,0.863148779,0.685058426,0.442608493,0.457410189,0.359823598,0.067083412,0.337710476,0.427147436,0.286416438,0.364973639,0.407740822,0.24886616,0.461263452,0.398729517,0.743845473,0.254227836,0.541391475,0.536967026,0.806072947,1.113246197,0.974452927,0.879705826,1.78544655,1.50003973,2.13886969,1.647392664,3.854455828,2.498726167,2.519719707,1.853523582,2.41875412,1.711646876,2.622475885,3.080119858,3.017796059,2.280980317,2.595147273,2.681005415,2.255962691,2.370308578,2.638438359,1.948582614,1.627730842,1.677278843,1.529989311,1.369994349,
Small states,SST,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,8.636926706,6.643622244,4.411499866,3.505821663,3.072767009,2.506402055,1.267696583,1.056355436,1.361974064,1.456094446,0.551566354,1.783237159,1.33713791,1.199586723,1.005938674,0.882886916,0.616605431,0.934031281,1.204602139,1.029921889,1.405656895,2.261687973,2.880504832,0.639855949,2.115237749,3.351764869,5.140336931,4.299697165,4.773177434,4.755562311,4.986527688,4.811191594,4.038178543,5.139921364,8.76310752,16.51610715,16.98121281,19.54512876,11.88922817,25.28944732,14.62181109,13.08807242,17.32330628,7.153550152,12.40771033,9.11017524,4.254669385,4.500349228,1.994888771,10.9665038,3.09600799,
Sao Tome and Principe,STP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94990412,4.226775516,3.330538833,3.05543876,11.47963977,26.62628642,24.15648131,42.09280268,8.252561847,25.73066517,13.88934724,8.964197867,4.04663563,7.644391496,8.834880294,6.75293292,9.107348911,5.748478468,5.659892909,9.962094156,
Suriname,SUR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-1.818843216,-2.259136179,0.964898189,4.183237561,1.817738197,0.249194393,0.209693373,-3.522992985,-1.835486064,-3.501597431,2.27672956,6.940382452,-1.213114754,9.22467459,-8.206018519,2.439862543,-6.778900101,-13.22448979,-14.72868217,-55.23405822,-19.77342943,4.128542736,-13.42066236,-10.86843188,-4.987674998,-2.978641272,2.217291113,-0.993067407,0.819192501,-6.93903255,-10.25671362,-3.212353242,-6.730222957,-5.972420228,-2.513320358,1.561290059,-6.221490147,-8.400837365,-6.549731903,-2.410067682,-5.853404319,3.285383833,3.402453516,3.629495323,-1.138668646,3.582821119,6.983304045,2.674989519,3.277093148,2.112202454,0.036054448,
Slovak Republic,SVK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.203547907,1.338484446,0.913822141,1.256314336,0.637791805,2.165770163,1.11245692,7.465554404,4.979352567,11.93399626,2.065646286,7.074651079,6.246757002,8.056593358,5.843347342,4.600412247,1.701448881,2.330182276,5.459275604,1.88488719,1.018472691,-0.35899835,1.715298516,5.288963687,4.429632319,2.131229351,2.165384218,-0.314336606,
Slovenia,SVN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704376274,0.805775447,1.611030973,0.973980586,0.469368131,0.669307502,2.400807426,7.874877142,1.807339887,2.217360971,2.681294213,1.752794413,3.920549739,1.937527572,-0.686151701,0.662011165,1.69810125,0.072004033,0.214853464,2.038875957,4.013563434,3.230690443,2.461927888,2.839799886,3.971174061,0.944715759,
Sweden,SWE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.284177041,0.202327459,0.133402654,0.141341031,0.116016696,0.096778391,0.005443361,0.08622292,0.066746905,0.091152348,0.176583757,0.139657386,0.31038003,0.214921257,0.265578511,0.344323284,0.719382155,0.349278322,0.80847,0.831391867,0.757095107,2.315904739,-0.001905835,1.739780847,2.737057747,5.588869138,1.882433673,3.830398636,8.616722775,22.95396429,8.681415099,7.515726816,6.888405483,1.796893434,4.376489265,5.29875781,5.212242599,9.393030906,8.003875183,2.052717485,0.126076303,1.21571596,0.773512654,0.224393965,-1.481928904,2.030142908,3.033481253,4.541014296,-0.246421088,2.926743044,3.382829682,
Eswatini,SWZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.456585993,0.027038961,1.336348122,5.018709094,2.700529955,6.581201205,6.381078995,13.45853391,4.880033085,6.488476707,-2.535512111,-1.018264102,1.014408891,3.227450534,6.927702882,9.635762533,7.309581387,9.640086551,2.701021044,7.104212121,6.79553345,5.299163651,4.457296076,3.04630355,1.354903018,-0.892056285,9.684826306,6.348696768,5.215923232,1.901492111,6.489560673,-2.738912114,2.511910909,-1.442684701,3.677244647,1.080712381,3.209665273,1.835145411,3.056255589,2.047678109,0.541897541,1.779001383,0.582926062,0.775195421,0.703666733,-1.309289037,0.667072282,2.865405616,1.105930375,
Sint Maarten (Dutch part),SXM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.179040344,1.370204567,4.629710541,3.831314491,2.216228266,3.288240495,5.391676123,-4.041847287,,,
Seychelles,SYC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,11.93574358,8.240025395,4.405268948,15.82815444,4.010710806,9.580959388,12.85575569,10.94890511,7.397444519,5.898488893,6.460196939,6.500748855,6.770702226,6.218245525,6.458859025,6.896085098,6.830563902,7.784610967,8.174760987,7.357840889,5.491246912,5.231046901,2.07855958,3.974563126,6.318541393,9.028410342,5.727445761,9.485361007,8.746294394,8.863245459,3.956382733,10.40401801,6.841075225,8.279033868,4.529244554,8.783533155,13.82852938,17.02110811,18.5923821,19.85509663,16.47476888,13.43943047,57.87737793,4.313644343,7.808963647,7.478368445,2.74147527,7.910467704,18.80234457,15.07399713,14.58479893,
Syrian Arab Republic,SYR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.005617647,,0.000413958,-0.001744714,0.00023559,0.002514929,0.001558207,0.001307704,0,0.000402833,-0.000306222,0.000238685,0.000542064,-0.000107107,0.000260479,0.070741965,0.07855263,0.067613067,0.162902385,0.161207705,0.167332518,0.194550718,0.172167209,0.295712439,0.556702121,0.196593546,0.144606626,0.120444922,0.116447212,0.360420441,0.335029067,0.126770006,0.126989756,0.16719995,0.243657505,0.372567606,0.428478792,0.689861882,0.672026932,1.144250491,0.581818165,1.092364495,,,,,,,,,,
Turks and Caicos Islands,TCA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.267207248,-7.418557007,1.606854362,2.158524597,3.793373566,2.251655992,3.290011692,
Chad,TCD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.127859052,0.059776826,-0.017081533,0.942522369,2.114836232,2.347900835,3.09452756,2.261540957,3.064497221,-0.128445565,-0.041626234,-0.012543652,-0.014382111,-0.010811904,0.999480828,5.193269445,2.640921059,0.701554074,0.086958695,1.30707284,0.540663174,0.225850599,0.104193926,1.036110757,2.294781148,2.255420132,2.4553635,2.867497994,1.243509246,1.598057794,8.294696694,26.87951465,46.27523948,25.98291917,10.55411932,-1.494028152,-3.747814989,-3.718495559,4.484687437,4.035205516,2.933979994,2.315912189,4.688089172,4.015897833,-4.845829959,5.110702989,2.42312826,3.633672746,4.100753247,5.007877902,5.204590631,
East Asia & Pacific (IDA & IBRD countries),TEA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,0.29437392,0.379072036,0.579318182,0.584618052,0.658242654,0.609058089,0.562797635,0.596250934,0.759603595,1.176519476,1.356260346,1.570557388,1.827206759,2.639194836,4.36660929,4.251868001,3.842856444,3.864232467,4.037821455,4.163945561,3.372126441,2.77665011,2.837367109,3.10503206,2.964187354,3.107851809,4.167283443,4.090187458,4.099367643,3.544316335,2.408452555,3.787800506,3.49957349,2.833850449,3.050505571,2.578373718,2.300240433,1.619830161,1.615729857,1.873292038,1.515108324,1.734310101,
Europe & Central Asia (IDA & IBRD countries),TEC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.339440204,0.276494845,0.211207195,0.308186813,0.179427188,0.254669563,0.019557823,0.046009656,0.052228333,0.083960261,0.020301611,0.104498932,0.065563349,0.058791993,0.142241795,0.114732832,0.12745396,0.073827639,,,,,0.35593551,0.616948369,0.603046538,1.031668519,1.245063941,1.80464526,1.93891073,2.330331602,2.186968536,2.320257561,1.842340072,2.473176095,3.661826893,3.328916174,5.124981959,5.487365383,4.746964627,3.481340003,2.959389212,3.173638641,2.510150918,2.453030276,1.938880192,2.005113032,3.195392464,2.15845033,1.710832107,2.365725232,1.577211768,
Togo,TGO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.275615914,1.60537434,0.357485834,0.811848224,-7.909563779,0.844293289,0.908108142,1.448167599,11.26989452,5.896677811,3.76051725,1.059273631,1.963333638,0.188485252,-1.383683986,2.134890588,0.576211219,0.57245611,0.940374903,0.677707434,1.120074231,0.404407009,-0.774358714,-1.505954466,-0.332320523,-0.596716767,0.153804363,0.817929779,0.700298687,0.957027947,3.540361003,4.898529519,3.387025942,2.163381506,3.538404522,4.207947387,3.886602318,2.343818568,1.531206852,1.370256085,3.646756262,18.81778042,3.137151844,4.248354417,1.180775985,6.167622343,-0.767757886,1.384709237,-2.54453891,4.787792567,-0.781645644,
Thailand,THA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.604002716,0.526988264,0.838977078,0.718116753,1.374068738,0.575338838,0.465800791,0.536307224,0.231824908,0.201963584,0.586829184,0.833824534,0.52164432,0.873082558,0.959431442,0.419531496,0.609104346,0.696407326,1.792476572,2.457339494,2.863208361,2.050177848,1.895888261,1.399682301,0.931557288,1.221616054,1.276169045,2.593380616,6.434808734,4.817812226,2.663128488,4.212235095,2.488154004,3.43593844,3.389473689,4.339583844,4.021258511,3.283571201,2.938248966,2.275903967,4.3232086,0.667086923,3.244565278,3.791268581,1.221451939,2.224684385,0.843364747,1.815502013,2.602113152,0.880450095,-0.969688901,
Tajikistan,TJK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417310665,0.54733686,0.79009901,0.812320917,1.724708171,1.953184099,2.26779622,0.616866134,2.735935164,0.8785782,2.953548906,2.034955929,13.10217696,2.356037332,11.96469938,9.677827735,9.428066958,2.993495118,1.664971583,2.236542379,3.166969646,3.351384753,3.584002339,5.48890562,3.455415621,2.465714366,2.844324817,2.56373023,1.309747193,
Turkmenistan,TKM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12E-07,2.484881581,4.021680201,9.386726712,4.542702968,4.401820805,2.390923178,5.100865603,4.509990241,4.809319096,6.185596817,3.780806329,5.172299511,5.160477016,7.11222302,6.75922963,6.626357388,22.52356321,16.08411019,11.60000114,8.9,7.300000026,8.800001088,8.499978451,6.201812107,5.499995836,4.89948824,4.707869274,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.83012257,0.948483009,0.401179691,0.7888295,0.536296326,0.811836274,0.502533865,0.643392003,0.762278216,0.85038984,0.86188748,1.004836659,0.884563378,0.799539871,0.64648419,0.891249558,0.720012901,0.747999182,1.075808672,0.942050615,0.799528398,1.158684255,1.201328591,0.963375444,1.708673946,1.664897283,2.295065494,3.043087201,3.278686829,4.553678031,3.656137888,3.427456005,2.746734948,2.350940305,3.085564709,2.878317156,2.459894883,3.437782233,3.368381793,2.253725596,3.300616789,3.554812561,3.590832291,3.32982383,3.066304127,3.562226112,3.491895095,3.033270504,3.330827794,3.054621219,2.311085489,
Timor-Leste,TLS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921419194,,0.196416226,1.868221503,1.601904085,6.121575579,6.597318997,3.439765311,4.706219045,3.480076634,4.002602731,2.342660485,2.696638614,0.331918005,0.415690588,3.025846627,3.641738786,3.805079919,
Middle East & North Africa (IDA & IBRD countries),TMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.418732834,0.305501564,0.374506854,1.058317182,0.709751441,0.578940971,0.207055939,0.463423384,0.879910436,0.690996787,0.517504906,0.5128419,0.202495764,0.208216915,0.292826757,0.347942141,0.289046389,0.231015495,0.425666004,0.441264467,0.138883945,0.556569151,1.055995331,0.950931968,0.779824932,0.301698417,0.3631901,1.039553554,0.843467058,0.744154262,0.958643073,1.341623164,1.62598079,1.979688682,1.572650779,2.282034121,3.275828304,2.964708426,2.540317931,2.12288883,1.639841253,1.010102067,1.348627444,1.042893567,0.485409062,0.641319714,0.927878185,1.164230346,1.126709287,1.031492912,0.948247321,
Tonga,TON,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0,0,0.117166717,0.120286363,0,0,0,0,0,0.031129202,0.034877385,0.166285652,0.237785924,0.054516801,0.103943204,0.087634797,0.151503565,0.907671652,0.253672875,1.270044211,0.492384307,0.128316022,-0.004896078,0.023868085,0.480961652,4.49715123,4.212009361,2.567291494,0.090124139,2.399077798,2.293943639,3.759843058,5.890467377,6.247378058,0.079073102,1.270582773,1.843454958,-0.178773911,1.391235353,3.010248879,1.452875242,1.361255088,-1.219376121,4.069875401,0.340082735,0.864592724,
South Asia (IDA & IBRD),TSA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.089404128,0.060096839,0.038293245,0.035058475,0.051554882,0.012305869,0.004442372,-0.009899735,0.034705763,0.074673553,0.085579049,0.100989223,0.079139821,0.026785535,0.039717033,0.087843834,0.084019898,0.118597366,0.087887354,0.12976122,0.133832255,0.108585834,0.195174657,0.29434091,0.368028014,0.614584418,0.672885978,0.894525693,0.639544644,0.516916746,0.697404774,0.903726906,0.93782552,0.609443257,0.815322165,1.036449187,2.135264556,2.158797424,3.349083021,2.34611544,1.538201137,1.787038695,1.20783736,1.420798474,1.560292602,1.841821517,1.694786127,1.352118195,1.379410644,1.553393865,1.980088452,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.280258644,1.268935011,0.952549444,0.820986829,1.172902535,0.863148779,0.685058426,0.442608493,0.457410189,0.359823598,0.067083412,0.337710476,0.427147436,0.286416438,0.364973639,0.407740822,0.24886616,0.461263452,0.398729517,0.743845473,0.254227836,0.541391475,0.536967026,0.806072947,1.113246197,0.974452927,0.879705826,1.78544655,1.50003973,2.13886969,1.647392664,3.854455828,2.498726167,2.519719707,1.853523582,2.41875412,1.711646876,2.622475885,3.080119858,3.017796059,2.280980317,2.595147273,2.681005415,2.255962691,2.370308578,2.638438359,1.948582614,1.627730842,1.677278843,1.529989311,1.369994349,
Trinidad and Tobago,TTO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,10.12350186,11.51932007,7.947342292,5.012227003,5.883992303,3.80559272,5.285309709,2.661692864,3.616543339,2.038783991,2.959374584,3.691079198,2.499872039,1.516127302,1.459418811,0.016047811,-0.303012746,0.690713293,1.398918978,3.444184401,2.1588746,3.190357558,3.270164936,8.121060492,10.43366623,5.609349895,6.17063297,17.41706087,12.07485755,9.447813943,8.332988117,9.460759606,11.18749309,7.149642864,7.51565755,5.879635792,4.805284166,3.835202716,10.04894327,3.698591117,2.47947143,0.161394393,-7.386428013,-4.139910829,2.392739041,0.701940672,-0.105473493,-2.031408062,-2.93939489,0.770204716,4.936156896,
Tunisia,TUN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.111699312,1.364809351,1.474875878,2.123929471,0.789636904,1.039594579,2.431595472,1.825113492,1.529959469,0.684525847,2.682877928,3.507899288,4.183753515,2.205432839,1.372282204,1.282368229,0.71222455,0.945869342,0.600417378,0.771628234,0.629908672,0.959532829,3.39259638,3.84625648,2.763534384,1.530549276,1.2167962,1.651878728,2.984528172,1.513794623,3.496070831,2.046198486,3.414992938,1.965110531,1.89893981,2.208393023,9.424556677,3.894079233,5.797188581,3.509946165,2.888142318,0.899088392,3.285206166,2.174469019,2.038457487,2.119963227,1.403428444,1.923290809,2.316786636,1.939471387,1.3928822,
Turkiye,TUR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.339440204,0.276494845,0.211207195,0.308186813,0.179427188,0.254669563,0.019557823,0.046009656,0.052228333,0.083960261,0.026153787,0.13372744,0.085210108,0.074580549,0.188365012,0.147244852,0.165064419,0.1319219,0.389641206,0.618797161,0.47452721,0.539899819,0.532629453,0.376311812,0.465222434,0.522167204,0.397849726,0.42405325,0.34061995,0.305399456,0.357998325,1.661452748,0.450358175,0.541017472,0.68113553,1.981203897,3.623501717,3.235842052,2.576505522,1.322248993,1.171053624,1.929270214,1.560831354,1.416082735,1.420412446,2.228697034,1.590791306,1.302683199,1.606352133,1.25794275,1.08770714,
Tuvalu,TUV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.066665201,-0.058065699,-0.056399482,-0.051307599,-0.049836055,-0.043918007,-0.038854636,5.295250284,6.236744291,1.417987425,-0.303830253,3.3677002,0.8726615,0.774,0.814959184,0.720642857,0.663457627,0.624995158,0.551170496,0.1816375,
Tanzania,TZA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073719623,0.13212167,0.000234811,0.000201752,0.264476121,0.480488362,1.108459134,2.282237875,2.310065686,2.054764377,1.404237523,4.064919874,3.46442642,4.044211007,2.797101915,2.091407706,2.653759399,5.084614661,2.161114459,2.662169681,4.950614566,3.275733534,5.663727899,3.547208559,4.538769413,4.569257822,2.834172021,3.178702889,1.735925655,1.758606511,1.704409774,1.991000159,1.097405659,
Uganda,UGA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.333311104,-0.084638941,-0.797802817,0.305429418,0.080946882,0.088999812,0.083765779,0.02724359,0.081396184,0.093500543,0.321385816,0,0.092766935,0,0,-0.113647136,0,0,0.072208471,-0.033355564,-0.137301402,0.030104803,0.104988425,1.695421005,2.210287867,2.105695143,2.001791578,2.791365385,3.189155246,2.337226332,2.59476175,2.593888371,2.988527292,3.060331946,3.720850757,4.110826068,6.457058045,6.656597303,5.04737194,3.349161551,2.039004693,3.208606039,4.414385873,3.790317034,3.24589608,2.277605067,2.14253048,2.610889174,3.205128111,3.603324757,2.323894357,
Ukraine,UKR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270467974,0.304843093,0.302607062,0.553772423,1.16926054,1.242263268,1.773979219,1.570566535,1.837821925,2.014775991,1.576563309,2.737922446,2.551318159,8.749501471,5.008725386,6.85318051,5.688126691,3.923398624,4.568377731,4.256109513,4.477184846,2.366943901,0.634440717,-0.217508418,4.421783583,3.283060565,3.800871036,3.766498364,0.194103021,
Upper middle income,UMC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,0.804865748,0.9008212,0.70645244,0.66972941,0.584421567,0.643490528,0.517942549,0.605189241,0.79934677,0.725339022,0.692121047,0.64809479,0.69293987,0.618966943,0.634393104,0.978964801,0.889153465,0.82804659,1.143375598,1.321000808,1.751996045,2.134947631,2.114850552,2.397970649,2.944314009,3.034159171,3.596400158,2.999525296,3.193326005,2.809221033,2.657460381,3.038324715,3.378408694,3.625821614,4.133338787,3.767567159,2.604408103,3.467465353,3.341050631,2.858879801,3.00920124,2.386402063,2.306843965,2.150047453,1.819802189,1.96312669,1.714656449,1.693347521,
Uruguay,URY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.09966792,-0.029566217,-0.052068627,0.035062972,-0.00195589,0.639858314,0.085897502,1.604017992,2.623080474,3.000897368,2.848562698,0.439885264,-0.149256947,0.109754826,0.070099601,-0.166947806,0.629239631,0.680014119,0.56979256,0.446737964,0.446722402,0.288596138,0.087745183,0.676571653,0.884137991,0.811497222,0.666811499,0.472260475,0.646421115,0.981072956,1.15156664,1.485267576,1.321811334,3.343265008,2.577117366,4.760890859,7.703738639,5.803943915,7.053791438,5.061736217,5.438987612,5.608751839,12.47273167,1.715468265,7.137512567,5.017505866,-0.900908869,4.182381199,2.417098914,2.300844211,0.764733507,
United States,USA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.113667809,0.066102932,0.099287786,0.135402869,0.229090182,0.137099799,0.155331555,0.140261482,0.233883413,0.306394355,0.585866342,0.800738126,0.634908483,0.316452387,0.624874152,0.221941613,0.675731298,1.302414002,1.086807482,1.343240723,1.194504107,0.561047032,0.464853987,0.732369584,0.767643589,0.904218188,1.209693103,1.424065573,2.329849229,3.244142242,3.405782569,1.630099648,1.016139191,1.02218472,1.748691345,1.091662133,2.160335287,2.394690938,2.309379021,1.112600342,1.754532686,1.689112771,1.540208119,1.710667534,1.435021307,2.809147629,2.537497659,1.954981662,1.046004618,1.472653799,0.712710949,
Uzbekistan,UZB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069544805,0.366439799,0.565928456,-0.179768967,0.645212527,1.131261325,0.931351445,0.709665611,0.54285763,0.726225244,0.674044441,0.815041486,1.467993801,1.492160565,1.195305576,2.991762073,1.854387891,1.819851739,3.34115466,2.683751116,1.102301202,0.945033997,1.000274787,1.207940145,1.930484665,2.896683542,1.186869129,3.866754969,2.885497762,
St. Vincent and the Grenadines,VCT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,-0.821763297,0.843925066,1.335918706,0.489780537,1.318574635,1.717716244,1.036845123,1.235909726,4.582234112,2.826600218,4.539062586,4.932637539,3.189571488,3.4910761,5.000799488,10.96723284,16.20898807,9.696209653,12.86451699,26.58949072,23.80820207,14.53637174,8.819907426,4.553479977,6.98047344,10.83587396,11.94510754,6.912214881,16.9560448,16.73310798,21.73486347,15.4307194,13.49412103,11.99555841,15.80782095,16.57140707,16.1398944,15.74960098,9.85431651,19.2627765,4.702528985,8.169703285,3.53844384,
"Venezuela, RB",VEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.198942816,1.624752804,-2.689993821,-0.493085607,-1.647450862,1.521956341,-2.829449905,-0.008284845,0.170412871,0.182153396,0.093036613,0.277411573,0.379410028,0.127301268,0.029994858,0.109738543,0.026493749,0.043723552,0.147775692,0.489359829,0.928015703,3.582850589,1.041359725,0.619328947,1.371137079,1.286693265,3.094557173,7.224772407,5.500858207,2.99254254,4.014829223,3.013735273,0.819216933,1.881114776,1.324104237,1.683732983,0.107915126,1.891788544,0.659274461,-0.344767329,0.402601928,1.85002511,1.307678984,0.578158732,0.235301767,,,,,,,
